entity,doc_id,F1_rules,F1_TBM
Detailed_description,24518095,0.4615384615384615,0.47619047619047616
Detailed_description,24898994,0.23076923076923078,0.5789473684210527
Detailed_description,25210224,0.0,0.22222222222222224
Detailed_description,25246819,0.125,0.5714285714285714
Detailed_description,25295501,0.23529411764705882,0.8148148148148148
Detailed_description,25926582,0.3333333333333333,0.0
Detailed_description,26228535,0.2608695652173913,0.5882352941176471
Detailed_description,26309459,0.47058823529411764,0.33333333333333326
Detailed_description,26327988,0.0,0.6285714285714287
Detailed_description,26361640,0.4210526315789473,0.88
Detailed_description,26444414,0.0,0.5714285714285714
Detailed_description,26474553,0.0,0.4000000000000001
Detailed_description,26530965,0.25,0.6666666666666666
Detailed_description,26584481,0.23076923076923073,0.6666666666666666
Detailed_description,26656340,0.0,0.6666666666666666
Detailed_description,26664317,0.5,0.6666666666666666
Detailed_description,26675562,0.0,0.5714285714285715
Detailed_description,26683938,0.3333333333333333,0.7826086956521738
Detailed_description,27004009,0.56,0.6470588235294118
Detailed_description,27196481,0.25,0.689655172413793
Detailed_description,27683825,0.2,0.39999999999999997
Detailed_description,27793101,0.048780487804878044,0.5066666666666667
Detailed_description,27842595,0.3333333333333333,0.5
Detailed_description,27846860,0.6,0.75
Detailed_description,27906105,0.2727272727272727,0.5641025641025642
Detailed_description,28120581,0.0,0.30188679245283023
Detailed_description,28151882,0.13333333333333333,0.19607843137254902
Detailed_description,28190872,0.15384615384615385,0.5833333333333334
Detailed_description,28202869,0.15384615384615383,0.7368421052631577
Detailed_description,28216610,0.23529411764705882,0.380952380952381
Detailed_description,28239141,0.3333333333333333,0.625
Detailed_description,28250406,0.18181818181818182,0.5
Detailed_description,28296775,0.56,0.6666666666666667
Detailed_description,28321073,0.2,0.6666666666666666
Detailed_description,28353556,0.29629629629629634,0.7777777777777777
Detailed_description,28353604,0.23529411764705882,0.4799999999999999
Detailed_description,28422883,0.10526315789473684,0.7857142857142857
Diagnostic_procedure,15939911,0.7058823529411764,0.8695652173913043
Diagnostic_procedure,18258107,0.24,0.7555555555555556
Diagnostic_procedure,18416479,0.4117647058823529,0.6666666666666667
Diagnostic_procedure,19009665,0.7058823529411764,1.0
Diagnostic_procedure,19860007,0.21428571428571427,0.3829787234042554
Diagnostic_procedure,21067996,0.20000000000000004,0.4000000000000001
Diagnostic_procedure,21527041,0.35294117647058826,0.9655172413793104
Diagnostic_procedure,21672201,0.39215686274509803,0.823529411764706
Diagnostic_procedure,22515939,0.5263157894736842,0.9230769230769231
Diagnostic_procedure,22665582,0.6666666666666666,0.8717948717948718
Diagnostic_procedure,22791498,0.2777777777777778,0.6557377049180328
Diagnostic_procedure,23312850,0.326530612244898,0.8378378378378378
Diagnostic_procedure,23897372,0.5454545454545455,0.9047619047619048
Diagnostic_procedure,24518095,0.28571428571428575,0.6428571428571429
Diagnostic_procedure,24898994,0.32,0.7894736842105262
Diagnostic_procedure,25210224,0.0,0.6909090909090909
Diagnostic_procedure,25246819,0.34285714285714286,0.5098039215686274
Diagnostic_procedure,25295501,0.18181818181818182,1.0
Diagnostic_procedure,25926582,0.16666666666666666,0.6666666666666665
Diagnostic_procedure,26228535,0.11320754716981131,0.8846153846153846
Diagnostic_procedure,26309459,0.6181818181818182,0.8387096774193549
Diagnostic_procedure,26327988,0.16666666666666666,0.4210526315789474
Diagnostic_procedure,26361640,0.4666666666666667,0.8333333333333333
Diagnostic_procedure,26444414,0.5,0.7999999999999999
Diagnostic_procedure,26474553,0.0,0.56
Diagnostic_procedure,26530965,0.6666666666666666,0.7777777777777777
Diagnostic_procedure,26584481,0.5777777777777778,0.7714285714285716
Diagnostic_procedure,26656340,0.6,1.0
Diagnostic_procedure,26664317,0.42857142857142855,0.823529411764706
Diagnostic_procedure,26675562,0.7000000000000001,0.8461538461538461
Diagnostic_procedure,26683938,0.34782608695652173,0.9166666666666667
Diagnostic_procedure,27004009,0.5,0.8085106382978724
Diagnostic_procedure,27196481,0.3684210526315789,0.8275862068965518
Diagnostic_procedure,27683825,0.2857142857142857,0.8387096774193549
Diagnostic_procedure,27793101,0.5,0.8749999999999999
Diagnostic_procedure,27842595,0.4,0.9130434782608695
Diagnostic_procedure,27846860,0.30188679245283023,0.9
Diagnostic_procedure,27906105,0.27272727272727276,0.918918918918919
Diagnostic_procedure,28120581,0.7000000000000001,1.0
Diagnostic_procedure,28151882,0.6428571428571429,0.7000000000000001
Diagnostic_procedure,28190872,0.6,0.9333333333333333
