doc_id,begin,end,Rules,TBM,LLM
26530965,1334,1355,0,1,1
26530965,1376,1395,0,1,0
26530965,1424,1431,1,1,0
26530965,1486,1490,1,1,0
26530965,1633,1639,1,0,0
26584481,254,261,0,1,1
26584481,266,278,1,1,1
26584481,401,407,1,1,0
26584481,463,478,0,0,0
26584481,550,561,1,1,0
26584481,672,700,0,0,0
26584481,856,863,1,1,0
26584481,940,951,1,1,0
26584481,963,983,0,1,1
26584481,1059,1066,0,1,1
26584481,1423,1427,1,1,1
26584481,1967,1973,1,1,1
26584481,2577,2589,1,1,1
26584481,2593,2600,0,1,1
26584481,2702,2718,0,0,0
26584481,2789,2806,0,0,0
26656340,310,318,1,1,1
26656340,402,431,0,0,0
26656340,484,493,0,1,1
26656340,547,555,1,1,1
26656340,823,834,0,1,0
26656340,916,928,0,1,0
26656340,962,977,0,0,0
26656340,1019,1027,0,1,0
26656340,1111,1118,1,1,0
26656340,1171,1180,0,0,0
26656340,1239,1246,1,1,1
26656340,1408,1419,0,1,0
26664317,82,89,0,1,1
26664317,393,405,1,0,0
26664317,430,438,1,1,0
26664317,462,471,0,0,0
26664317,473,481,0,0,0
26664317,549,558,0,0,0
26664317,677,683,1,1,1
26664317,816,828,0,1,0
26664317,911,916,1,1,1
26664317,935,941,1,1,1
26664317,978,988,0,1,1
26664317,1093,1113,0,0,0
26664317,1169,1188,0,0,0
26664317,1226,1233,1,1,0
26664317,1296,1328,0,0,0
26664317,1612,1634,0,1,0
26664317,1648,1676,0,1,1
26664317,1724,1747,0,0,0
26664317,1952,1956,0,1,1
26664317,2117,2130,0,0,1
26664317,2134,2145,0,1,1
26664317,2188,2205,0,1,0
26664317,2488,2500,0,1,0
26675562,48,74,0,0,0
26675562,89,105,0,0,0
26675562,329,355,0,0,0
26675562,424,429,1,1,1
26675562,469,489,0,0,0
26675562,499,506,0,1,1
26675562,651,683,0,0,0
26675562,769,779,1,1,1
26675562,784,795,1,1,1
26675562,878,892,1,1,1
26675562,911,928,0,1,1
26675562,945,965,1,0,1
26675562,1129,1142,1,0,0
26675562,1364,1378,1,1,1
26675562,1654,1667,0,1,0
26675562,1770,1788,0,1,1
26675562,1928,1933,0,1,1
26675562,1938,1950,0,1,1
26675562,2080,2092,0,1,1
26683938,90,94,1,1,1
26683938,99,118,1,1,1
26683938,272,279,0,1,1
26683938,355,360,1,1,1
26683938,362,370,1,1,1
26683938,372,381,1,1,1
26683938,383,393,1,1,1
26683938,398,406,1,1,1
26683938,703,711,0,1,1
26683938,713,725,0,1,1
26683938,736,745,1,1,1
26683938,841,845,1,1,1
26683938,949,957,1,1,1
26683938,1063,1078,1,1,1
26683938,1082,1095,0,1,1
26683938,1129,1145,1,1,0
26683938,1167,1173,1,1,0
26683938,1222,1234,1,1,0
26683938,1585,1607,0,1,0
26683938,1726,1735,0,1,1
26683938,1747,1758,1,1,1
26683938,1877,1892,0,1,0
26683938,1914,1929,0,0,1
26683938,1939,1951,0,1,1
26683938,2038,2045,1,1,1
26683938,2104,2115,0,1,0
26683938,2239,2250,0,1,0
26683938,2368,2384,1,1,0
26683938,2389,2396,0,1,0
26683938,2547,2558,0,0,0
26683938,2684,2700,1,1,0
26683938,2850,2861,1,1,1
27004009,108,117,1,1,1
27004009,160,171,1,1,1
27004009,590,595,1,1,1
27004009,596,604,0,0,0
27004009,694,698,1,1,0
27004009,748,758,1,1,0
27004009,849,853,0,1,1
27004009,895,899,1,1,1
27004009,900,908,0,0,0
27004009,973,979,1,1,1
27004009,1054,1059,1,0,1
27004009,1481,1486,1,1,1
27004009,1552,1563,0,0,0
27004009,1596,1606,1,1,0
27004009,1627,1634,1,1,1
27004009,1638,1664,0,0,0
27004009,1708,1713,1,0,0
27004009,1819,1826,1,1,0
27004009,1929,1936,1,0,1
27004009,2534,2547,0,1,1
27004009,2571,2580,0,1,0
27004009,2686,2696,1,1,1
27004009,2709,2719,1,0,0
27196481,71,83,1,1,1
27196481,244,266,0,1,0
27196481,285,303,0,1,0
27196481,652,664,1,1,0
27196481,1267,1279,1,1,1
27196481,1338,1344,1,1,1
27196481,1402,1419,0,0,0
27196481,1560,1570,1,1,0
27196481,1615,1633,0,1,0
27196481,1726,1738,1,1,1
27196481,1830,1836,0,1,0
27196481,2245,2257,1,1,1
27683825,388,393,0,1,1
27683825,640,648,1,1,1
27683825,653,659,1,1,1
27683825,703,713,1,1,1
