entity,doc_id,F1_rules,F1_TBM
ANAT,5004900,0.0,0.5
ANAT,50788,0.0,1.0
ANAT,5087781,0.5,0.0
ANAT,5150758,1.0,1.0
ANAT,5328287,0.0,0.8
ANAT,5341613,1.0,0.0
ANAT,5361697,0.0,0.0
ANAT,536578,0.0,0.0
ANAT,5366903,0.4,0.4
ANAT,5382520,1.0,0.0
ANAT,5397008,0.5,0.5
ANAT,5404543,0.0,0.6666666666666666
ANAT,5440975,1.0,0.0
ANAT,5453697,0.0,0.0
ANAT,5526544,0.0,0.6666666666666666
ANAT,5531981,0.0,0.0
ANAT,5561512,0.6666666666666666,0.5
ANAT,5579423,0.6666666666666666,0.0
ANAT,5607134,1.0,0.0
ANAT,5619723,0.0,0.0
ANAT,5725371,0.0,0.0
ANAT,5729054,0.0,0.0
ANAT,5819545,1.0,0.0
ANAT,5827820,0.0,1.0
ANAT,5839755,0.5,0.0
ANAT,5849520,1.0,0.0
ANAT,5850525,1.0,0.0
ANAT,585960,0.0,0.0
ANAT,5859875,1.0,0.0
ANAT,5870816,1.0,1.0
ANAT,5898823,0.0,1.0
ANAT,5946800,0.8,0.0
ANAT,5984869,1.0,0.0
ANAT,5985724,0.0,0.0
ANAT,6031973,0.0,1.0
ANAT,6032395,0.0,0.0
ANAT,6161455,1.0,0.0
ANAT,6193847,0.6666666666666666,0.0
ANAT,6262896,0.0,0.0
ANAT,6288504,0.6666666666666666,0.0
ANAT,6415505,0.0,0.0
ANAT,6422876,0.6666666666666666,0.0
ANAT,6453389,0.5,0.0
ANAT,6461166,0.0,0.5
ANAT,6528388,0.0,0.0
ANAT,6816173,0.0,0.0
ANAT,6875396,0.0,0.0
ANAT,6899444,0.6666666666666666,0.0
ANAT,7016223,1.0,0.0
ANAT,7061617,0.0,0.0
ANAT,7137482,0.0,0.0
ANAT,7145659,0.0,0.0
ANAT,7148592,1.0,0.0
ANAT,7171189,0.6666666666666666,0.0
ANAT,7201900,0.0,0.0
ANAT,727338,0.0,0.4
ANAT,7447264,0.0,0.6666666666666666
ANAT,768719,0.0,0.0
ANAT,7726478,0.0,0.0
ANAT,7754300,0.0,1.0
ANAT,827258,1.0,0.0
ANAT,846849,0.0,0.0
ANAT,846858,0.0,0.0
ANAT,8560074,0.0,0.0
ANAT,928515,0.0,0.0
ANAT,9340733,0.0,1.0
ANAT,9569906,0.0,0.0
ANAT,9577880,0.0,0.0
ANAT,9622807,1.0,0.0
ANAT,9810079,0.0,0.0
CHEM,1009808,0.0,0.0
CHEM,10442066,0.0,0.0
CHEM,10599272,0.0,0.0
CHEM,1071228,0.0,0.0
CHEM,1087947,0.5,0.0
CHEM,11677862,0.0,0.4
CHEM,1178466,0.0,1.0
CHEM,1214206,1.0,1.0
CHEM,12938574,0.0,0.0
CHEM,13219824,0.0,0.8
CHEM,13243954,0.0,0.6666666666666666
CHEM,13277240,0.0,0.0
CHEM,13409678,0.0,1.0
CHEM,13412211,0.0,0.0
CHEM,13413368,0.0,0.0
CHEM,13454944,0.0,0.0
CHEM,13498923,0.0,0.0
CHEM,13515790,0.0,1.0
CHEM,13616948,0.0,1.0
CHEM,13629299,0.0,1.0
CHEM,14098568,0.0,0.0
CHEM,14104118,0.5,0.8
CHEM,14136390,0.0,0.0
CHEM,14187071,0.0,1.0
CHEM,14205415,0.0,1.0
CHEM,14218380,0.0,0.0
CHEM,14254872,0.0,0.0
CHEM,14262508,0.6666666666666666,0.0
CHEM,14323055,0.0,0.0
CHEM,14371787,0.0,0.0
CHEM,146557,0.0,0.0
CHEM,1532088,0.0,1.0
CHEM,15382465,1.0,0.0
CHEM,15790005,0.0,0.0
CHEM,15801395,0.0,1.0
CHEM,15921362,0.6666666666666666,0.0
CHEM,16203267,0.0,0.5714285714285715
CHEM,17044292,0.0,0.0
CHEM,17489325,0.0,0.0
CHEM,1767226,0.0,0.0
CHEM,17925667,1.0,1.0
CHEM,18456428,1.0,0.0
CHEM,18514154,1.0,1.0
CHEM,1859113,0.0,0.0
CHEM,19027700,1.0,0.0
CHEM,1974844,0.0,0.0
CHEM,20117912,1.0,1.0
CHEM,214252,0.0,0.0
CHEM,218485,0.0,0.0
CHEM,2206170,0.0,1.0
CHEM,2461179,0.0,1.0
CHEM,3012204,0.5,0.4
CHEM,304211,0.0,1.0
